,부채,금융부채,담보대출,담보대출_대출용도_거주주택 구입,담보대출_대출용도_거주주택이외 부동산 구입,담보대출_대출용도_전(월)세 보증금 마련,담보대출_대출용도_부채상환,담보대출_대출용도_사업자금 마련,담보대출_대출용도_생활비 마련,담보대출_대출용도_기타 용도 등,담보대출_대출기관_은행(2010년은 농수협 중앙회 제외),담보대출_대출기관_저축은행,담보대출_대출기관_비은행금융기관(2010년은 농수협중앙회 포함),담보대출_대출기관_보험회사,담보대출_대출기관_기타 기관 등,담보대출_상환방법_만기일시,담보대출_상환방법_원금 분할 상환,담보대출_상환방법_원리금 분할 상환,담보대출_상환방법_원리금 분할 및 일부만기 상환,담보대출_상환방법_기타 상환방법,담보대출_담보형태_거주 주택,담보대출_담보형태_거주 주택 이외 부동산,담보대출_담보형태_예적금 보험 펀드 채권 등,"담보대출_담보형태_기타(전세권, 자동차 등)",부동산 담보대출,부동산 이외 담보대출,신용대출,신용대출_대출용도_거주주택 구입,신용대출_대출용도_거주주택이외 부동산 구입,신용대출_대출용도_전(월)세 보증금 마련,신용대출_대출용도_부채상환,신용대출_대출용도_사업자금 마련,신용대출_대출용도_생활비 마련,신용대출_대출용도_기타 용도 등,신용대출_대출기관_은행(2010년은 농수협 중앙회 제외),신용대출_대출기관_저축은행,신용대출_대출기관_비은행금융기관(2010년은 농수협중앙회 포함),신용대출_대출기관_보험회사,신용대출_대출기관_기타 기관 등,신용대출_상환방법_만기일시,신용대출_상환방법_원금 분할 상환,신용대출_상환방법_원리금 분할 상환,신용대출_상환방법_원리금 분할 및 일부만기 상환,신용대출_상환방법_기타 상환방법,신용대출_대출종류_신용대출,신용대출_대출종류_마이너스통장,신용카드 관련 대출,외상 및 할부미상환액,곗탄후 불입금액,개인 직장에서 빌린 돈_2017년 부터,임대보증금,원리금상환액,원금상환액,이자지급액,순자산액,경상소득(보완),근로소득(보완),사업소득(보완),재산소득(보완),공적 이전소득(보완),사적 이전소득(조사),이전소득(보완)[공적 이전소득(보완)+사적 이전소득(조사)],처분가능소득(보완)[경상소득(보완)-비소비지출(보완)],소비지출,식료품(외식비포함),주거비,교육비(보육료포함),의료비,교통비,통신비,기타 소비지출,"지출(보완)[비소비지출(보완)+소비지출(조사)](2012~2018년: 복지, 2019년~:공통)",비소비지출(보완),세금(보완),공적연금·사회보험료(보완),가구간 이전지출(조사),비영리단체 이전지출(조사),연간지급이자(조사),여유자금 운용 계획,금융자산 투자 시 운용방법,금융자산 투자 시 고려사항,거주지 주택가격 전망,여유자금 부동산 투자 여부
16454,23100.0,23100.0,19000.0,19000,0.0,0,0,0.0,0,0.0,19000.0,0,0.0,0,0,0.0,0,19000.0,0.0,0,19000,0.0,0.0,0,19000.0,0.0,4100.0,0,0.0,0,0,4100,0,0,0.0,4100,0,0,0,0.0,0,4100,0,0,4100.0,0,0,0,0,0,0.0,2060,1020,1040,16720.0,5401,0,5400,1,0,0,0,4034,4180,1200,480,800,10,600,480,610,5547,1367,79,138,100,10,1040,부채 상환,저축은행 예금,현금화 가능성,하락할 것이다,예
16455,23.0,23.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,23,0,0,0.0,50,50,0,80517.0,2214,1468,0,591,155,0,155,1949,1754,680,243,0,45,140,122,524,2019,265,140,5,100,20,0,부동산 구입,은행 예금,안전성,모르겠다,예
16458,2000.0,2000.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,2000,0,0,0,0.0,0,0,0,-1990.0,2500,0,2500,0,0,0,0,2346,1050,360,240,0,0,120,120,210,1204,154,21,123,10,0,0,부채 상환,은행 예금,현금화 가능성,모르겠다,아니오
16459,20730.0,18130.0,16000.0,0,0.0,0,16000,0.0,0,0.0,0.0,0,16000.0,0,0,16000.0,0,0.0,0.0,0,16000,0.0,0.0,0,16000.0,0.0,2130.0,0,0.0,0,0,630,1500,0,0.0,0,0,0,2130,0.0,0,0,2130,0,2130.0,0,0,0,0,0,2600.0,1154,735,419,35330.0,1503,0,0,0,303,1200,1503,1063,800,500,130,0,40,20,50,60,1240,440,21,0,0,0,419,부채 상환,은행 예금,안전성,상승할 것이다,아니오
16460,1000.0,1000.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,1000,0.0,0,0,0,16600.0,1013,0,840,173,0,0,0,973,930,420,180,0,60,24,66,180,970,40,25,0,5,10,0,부채 상환,저축은행 예금,안전성,모르겠다,예
16461,3500.0,3500.0,3500.0,0,0.0,0,0,3500.0,0,0.0,3500.0,0,0.0,0,0,3500.0,0,0.0,0.0,0,3500,0.0,0.0,0,3500.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,258,0,258,37040.0,5000,0,5000,0,0,0,0,4422,1523,600,168,0,5,150,120,480,2101,578,67,163,30,60,258,부동산 구입,은행 예금,안전성,변화 없을 것이다,예
16462,15951.0,15951.0,14800.0,14800,0.0,0,0,0.0,0,0.0,14800.0,0,0.0,0,0,0.0,0,14800.0,0.0,0,14800,0.0,0.0,0,14800.0,0.0,600.0,0,0.0,0,0,0,600,0,600.0,0,0,0,0,0.0,0,0,0,600,0.0,600,0,551,0,0,0.0,1540,1000,540,63695.0,9500,8314,0,28,758,400,1158,7416,5526,1200,276,2160,20,650,280,940,7610,2084,129,585,350,480,540,부채 상환,은행 예금,접근성(이용의 편리성),변화 없을 것이다,예
16463,22500.0,22500.0,22500.0,20000,0.0,0,0,2500.0,0,0.0,22500.0,0,0.0,0,0,22500.0,0,0.0,0.0,0,20000,2500.0,0.0,0,22500.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,780,0,780,89850.0,6557,2508,2400,94,1195,360,1555,5355,3600,1800,480,0,240,240,240,600,4802,1202,335,87,0,0,780,부채 상환,은행 예금,수익성,변화 없을 것이다,아니오
16468,23500.0,15000.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,15000,8500.0,0,0,0,91809.0,3489,0,0,3255,184,50,234,2992,1480,840,220,0,100,40,50,230,1977,497,352,0,25,120,0,부동산 구입,은행 예금,안전성,상승할 것이다,아니오
16469,250.0,250.0,250.0,0,0.0,0,0,0.0,0,250.0,0.0,0,0.0,0,250,0.0,0,250.0,0.0,0,0,0.0,0.0,250,0.0,250.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,350,250,100,893.0,2280,1835,42,0,153,250,403,2137,1620,420,760,0,20,120,200,100,1763,143,26,17,0,0,100,부동산 구입,은행 예금,안전성,상승할 것이다,예
16470,900.0,900.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,800.0,0,0.0,0,800,0,0,0,800.0,0,0,0,0,0.0,0,800,0,0,800.0,0,0,100,0,0,0.0,264,230,34,-270.0,2627,1536,0,0,1091,0,1091,2211,1940,1000,500,0,30,70,120,220,2356,416,5,77,300,0,34,부동산 구입,은행 예금,안전성,모르겠다,예
16473,11489.0,10489.0,10489.0,0,0.0,0,0,10489.0,0,0.0,10489.0,0,0.0,0,0,0.0,0,10489.0,0.0,0,0,10489.0,0.0,0,10489.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,1000.0,780,468,312,51121.0,6840,4986,1200,523,131,0,131,4526,3080,600,240,800,80,480,180,700,5394,2314,258,424,1200,120,312,부동산 구입,은행 예금,수익성,상승할 것이다,예
16476,1000.0,1000.0,1000.0,1000,0.0,0,0,0.0,0,0.0,1000.0,0,0.0,0,0,0.0,0,1000.0,0.0,0,1000,0.0,0.0,0,1000.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,1148,1100,48,10708.0,3887,3507,0,32,348,0,348,3330,1974,720,200,0,50,200,144,660,2531,557,46,283,0,180,48,부채 상환,은행 예금,안전성,변화 없을 것이다,아니오
16477,80.0,80.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,80,0,0,0.0,240,240,0,22750.0,12322,11771,0,551,0,0,0,10715,4170,900,240,1200,50,400,400,980,5777,1607,309,898,300,100,0,저축과 금융자산 투자,주식(직접투자),현금화 가능성,변화 없을 것이다,아니오
16478,48000.0,48000.0,48000.0,27000,21000.0,0,0,0.0,0,0.0,0.0,0,21000.0,27000,0,21000.0,0,0.0,27000.0,0,27000,21000.0,0.0,0,48000.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,2760,1152,1608,75928.0,9856,1956,7891,9,0,0,0,7710,3334,1200,240,80,24,700,300,790,5480,2146,245,293,0,0,1608,저축과 금융자산 투자,은행 예금,안전성,변화 없을 것이다,예
16480,35000.0,30000.0,30000.0,30000,0.0,0,0,0.0,0,0.0,30000.0,0,0.0,0,0,0.0,0,30000.0,0.0,0,30000,0.0,0.0,0,30000.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,5000.0,1200,0,1200,245270.0,6020,324,0,5224,472,0,472,3948,2580,1200,360,0,350,90,60,520,4652,2072,321,551,0,0,1200,기타,은행 예금,안전성,모르겠다,아니오
16481,20.0,20.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,20,0,0,0.0,20,20,0,4603.0,4109,3981,0,13,115,0,115,4044,2044,720,540,0,25,240,144,375,2109,65,65,0,0,0,0,부동산 구입,은행 예금,안전성,모르겠다,예
16483,4620.0,4620.0,1620.0,0,0.0,0,0,1620.0,0,0.0,1620.0,0,0.0,0,0,0.0,0,1620.0,0.0,0,0,0.0,0.0,1620,0.0,1620.0,3000.0,0,0.0,0,0,0,3000,0,3000.0,0,0,0,0,0.0,0,0,0,3000,0.0,3000,0,0,0,0,0.0,2435,2160,275,14410.0,6042,0,6009,33,0,0,0,5162,5041,960,672,1440,250,408,240,1071,5921,880,94,351,160,0,275,부동산 구입,비은행금융기관 예금,수익성,상승할 것이다,예
16484,84500.0,49500.0,39500.0,0,39500.0,0,0,0.0,0,0.0,39500.0,0,0.0,0,0,0.0,0,39500.0,0.0,0,0,39500.0,0.0,0,39500.0,0.0,10000.0,0,10000.0,0,0,0,0,0,10000.0,0,0,0,0,10000.0,0,0,0,0,10000.0,0,0,0,0,0,35000.0,2000,500,1500,75140.0,19578,16949,510,2119,0,0,0,13700,4970,1500,480,1200,120,540,180,950,10848,5878,2896,1482,0,0,1500,저축과 금융자산 투자,저축은행 예금,안전성,모르겠다,예
16486,9096.0,9096.0,8896.0,8896,0.0,0,0,0.0,0,0.0,8896.0,0,0.0,0,0,0.0,0,8896.0,0.0,0,8896,0.0,0.0,0,8896.0,0.0,200.0,0,0.0,0,0,0,0,200,200.0,0,0,0,0,0.0,0,200,0,0,200.0,0,0,0,0,0,0.0,813,622,191,20818.0,6326,2281,3925,7,113,0,113,5422,4606,1200,350,1900,150,216,210,580,5510,904,81,532,100,0,191,부동산 구입,개인연금,수익성,상승할 것이다,예
16487,12770.0,12770.0,6000.0,6000,0.0,0,0,0.0,0,0.0,6000.0,0,0.0,0,0,0.0,0,0.0,6000.0,0,6000,0.0,0.0,0,6000.0,0.0,6670.0,0,0.0,0,0,6670,0,0,6670.0,0,0,0,0,0.0,0,6670,0,0,6670.0,0,0,100,0,0,0.0,3589,2840,749,69304.0,11494,2400,8400,349,345,0,345,10221,4870,1800,264,0,500,240,396,1670,6143,1273,174,350,0,0,749,부채 상환,계(契),안전성,모르겠다,예
16488,8000.0,5000.0,5000.0,0,5000.0,0,0,0.0,0,0.0,5000.0,0,0.0,0,0,0.0,0,0.0,5000.0,0,5000,0.0,0.0,0,5000.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,3000.0,336,0,336,29760.0,3450,3000,0,450,0,0,0,2582,1980,560,210,0,120,240,120,730,2848,868,73,456,0,3,336,저축과 금융자산 투자,은행 예금,안전성,변화 없을 것이다,아니오
16490,8100.0,8100.0,4500.0,0,0.0,0,0,4500.0,0,0.0,0.0,0,4500.0,0,0,4500.0,0,0.0,0.0,0,4500,0.0,0.0,0,4500.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,600,3000,0,0,0.0,830,600,230,8000.0,6086,1000,5000,86,0,0,0,5291,2290,600,200,0,150,360,120,860,3085,795,129,286,150,0,230,부동산 구입,저축은행 예금,안전성,변화 없을 것이다,예
16491,4950.0,4950.0,2200.0,2200,0.0,0,0,0.0,0,0.0,2200.0,0,0.0,0,0,0.0,0,2200.0,0.0,0,2200,0.0,0.0,0,2200.0,0.0,2750.0,0,0.0,0,0,2750,0,0,2750.0,0,0,0,0,0.0,0,2750,0,0,2750.0,0,0,0,0,0,0.0,755,646,109,21590.0,4076,1575,2400,13,88,0,88,3423,1414,420,168,0,60,80,156,530,2067,653,56,8,480,0,109,부채 상환,비은행금융기관 예금,안전성,변화 없을 것이다,아니오
16492,10893.0,10893.0,10730.0,10730,0.0,0,0,0.0,0,0.0,10730.0,0,0.0,0,0,0.0,0,10730.0,0.0,0,10730,0.0,0.0,0,10730.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,163,0,0,0.0,713,383,330,8703.0,2732,533,1860,9,330,0,330,2146,1878,600,183,72,243,250,268,262,2464,586,44,167,45,0,330,부채 상환,은행 예금,안전성,변화 없을 것이다,아니오
16493,9800.0,9800.0,9800.0,9800,0.0,0,0,0.0,0,0.0,9800.0,0,0.0,0,0,9800.0,0,0.0,0.0,0,9800,0.0,0.0,0,9800.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,240,0,240,11540.0,4826,1200,3600,26,0,0,0,4088,4150,1000,320,600,120,600,480,1030,4888,738,104,394,0,0,240,부채 상환,은행 예금,안전성,변화 없을 것이다,예
16498,20100.0,5100.0,5000.0,5000,0.0,0,0,0.0,0,0.0,5000.0,0,0.0,0,0,0.0,0,0.0,5000.0,0,5000,0.0,0.0,0,5000.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,100,0,0,15000.0,1332,1200,132,51709.0,5416,480,3840,464,392,240,632,4984,2500,720,360,170,300,360,120,470,2932,432,53,197,50,0,132,부채 상환,은행 예금,안전성,변화 없을 것이다,예
16499,22000.0,22000.0,22000.0,22000,0.0,0,0,0.0,0,0.0,22000.0,0,0.0,0,0,0.0,0,0.0,22000.0,0,22000,0.0,0.0,0,22000.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,840,0,840,97160.0,7212,0,7200,12,0,0,0,5889,5900,2400,480,1500,50,360,240,870,7223,1323,153,280,50,0,840,부동산 구입,저축은행 예금,안전성,변화 없을 것이다,예
16500,1350.0,1350.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1350.0,0,0.0,0,0,0,1350,0,1350.0,0,0,0,0,0.0,0,0,0,1350,0.0,1350,0,0,0,0,0.0,730,551,179,13750.0,1142,0,0,0,782,360,1142,950,941,400,190,0,100,20,30,201,1133,192,13,0,0,0,179,부채 상환,은행 예금,접근성(이용의 편리성),변화 없을 것이다,아니오
16501,20.0,20.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,20,0,0,0.0,980,980,0,20580.0,13693,13256,0,237,0,200,200,12352,4500,1800,240,0,180,720,480,1080,5841,1341,97,1244,0,0,0,기타,은행 예금,안전성,변화 없을 것이다,예
16502,2000.0,2000.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,2000.0,0,0.0,0,0,2000,0,0,0.0,0,0,0,2000,0.0,0,0,0,2000,2000.0,0,0,0,0,0,0.0,359,279,80,-670.0,1430,0,1300,0,100,30,130,1016,1344,420,462,0,48,120,90,204,1758,414,221,113,0,0,80,부채 상환,은행 예금,접근성(이용의 편리성),모르겠다,아니오
16503,4720.0,720.0,720.0,0,0.0,0,0,0.0,0,720.0,0.0,0,0.0,0,720,720.0,0,0.0,0.0,0,0,0.0,0.0,720,0.0,720.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,4000.0,0,0,0,142515.0,15212,12963,398,1851,0,0,0,10922,8120,2500,400,4000,100,340,250,530,12410,4290,2064,1426,300,500,0,저축과 금융자산 투자,은행 예금,안전성,변화 없을 것이다,아니오
16506,1970.0,270.0,270.0,270,0.0,0,0,0.0,0,0.0,270.0,0,0.0,0,0,0.0,0,0.0,270.0,0,270,0.0,0.0,0,270.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,1700.0,159,149,10,81588.0,11738,9673,539,1526,0,0,0,10247,2322,600,388,0,50,192,216,876,3813,1491,541,810,130,0,10,부동산 구입,은행 예금,안전성,변화 없을 것이다,예
16508,9980.0,9980.0,9980.0,9980,0.0,0,0,0.0,0,0.0,9980.0,0,0.0,0,0,0.0,9980,0.0,0.0,0,9980,0.0,0.0,0,9980.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,45,20,25,39670.0,7946,7683,0,143,120,0,120,6456,5250,600,2740,240,10,240,120,1300,6740,1490,290,695,480,0,25,부채 상환,은행 예금,안전성,모르겠다,아니오
16510,17600.0,17600.0,17600.0,17600,0.0,0,0,0.0,0,0.0,17600.0,0,0.0,0,0,0.0,0,17600.0,0.0,0,17600,0.0,0.0,0,17600.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,1360,1000,360,59120.0,12522,12289,0,113,120,0,120,9751,3938,1200,350,160,100,360,168,1600,6709,2771,913,1298,200,0,360,저축과 금융자산 투자,은행 예금,안전성,상승할 것이다,예
16511,20.0,20.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,20,0,0,0.0,0,0,0,58162.0,5888,5820,0,68,0,0,0,4976,3770,1800,300,720,50,240,240,420,4682,912,133,469,270,40,0,부동산 구입,은행 예금,안전성,모르겠다,예
16513,20000.0,20000.0,20000.0,20000,0.0,0,0,0.0,0,0.0,20000.0,0,0.0,0,0,20000.0,0,0.0,0.0,0,20000,0.0,0.0,0,20000.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,550,0,550,35800.0,3814,0,0,56,1958,1800,3758,3075,4290,900,320,0,10,240,240,2580,5029,739,89,0,100,0,550,저축과 금융자산 투자,은행 예금,현금화 가능성,상승할 것이다,아니오
16514,28000.0,22000.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,22000.0,0,22000.0,0,0,0,0,0,22000.0,0,0,0,0,22000.0,0,0,0,0,22000.0,0,0,0,0,0,6000.0,0,0,0,50990.0,3332,0,0,195,3137,0,3137,3091,2650,1125,245,0,730,120,48,382,2891,241,66,0,150,25,0,저축과 금융자산 투자,은행 예금,현금화 가능성,변화 없을 것이다,아니오
16515,1320.0,1320.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,1200.0,0,0.0,0,0,0,1200,0,1200.0,0,0,0,0,0.0,0,0,0,1200,0.0,1200,0,120,0,0,0.0,385,340,45,33560.0,5704,5474,83,147,0,0,0,5006,4788,2000,278,720,100,300,240,1150,5486,698,238,415,0,0,45,부동산 구입,개인연금,안전성,변화 없을 것이다,예
16516,26000.0,26000.0,26000.0,0,0.0,0,0,26000.0,0,0.0,0.0,0,0.0,26000,0,0.0,0,26000.0,0.0,0,26000,0.0,0.0,0,26000.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,15742,15000,742,25749.0,4318,3532,118,87,481,100,581,3174,3070,1200,360,0,120,300,360,730,4214,1144,87,285,30,0,742,부채 상환,은행 예금,현금화 가능성,상승할 것이다,아니오
16517,41097.0,23097.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,23097.0,0,5786.0,0,0,0,0,17311,23097.0,0,0,0,0,0.0,23097,0,0,0,23097.0,0,0,0,0,0,18000.0,7839,7284,555,10968.0,11100,11063,20,17,0,0,0,8665,2839,980,183,0,75,320,336,945,5274,2435,1316,399,75,90,555,부동산 구입,비은행금융기관 예금,안전성,변화 없을 것이다,예
16518,5520.0,5520.0,5520.0,5520,0.0,0,0,0.0,0,0.0,5520.0,0,0.0,0,0,0.0,5520,0.0,0.0,0,5520,0.0,0.0,0,5520.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,744,480,264,24592.0,3410,2160,1000,12,238,0,238,2821,2119,840,300,0,120,150,180,529,2708,589,86,179,60,0,264,부채 상환,은행 예금,안전성,상승할 것이다,예
16519,43580.0,43580.0,43150.0,14800,28350.0,0,0,0.0,0,0.0,43150.0,0,0.0,0,0,0.0,0,43150.0,0.0,0,14800,28350.0,0.0,0,43150.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,430,0,0,0.0,780,300,480,24658.0,10771,6917,3600,14,240,0,240,9273,2960,1080,300,600,30,240,240,470,4458,1498,254,564,200,0,480,부채 상환,은행 예금,안전성,변화 없을 것이다,예
16521,25500.0,12500.0,12500.0,9000,0.0,0,0,0.0,3500,0.0,12500.0,0,0.0,0,0,3500.0,0,9000.0,0.0,0,12500,0.0,0.0,0,12500.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,13000.0,777,500,277,25895.0,4903,4658,17,189,39,0,39,3528,2930,480,180,980,400,360,204,326,4305,1375,183,505,60,350,277,부채 상환,주식(직접투자),안전성,변화 없을 것이다,예
16522,1520.0,1520.0,1500.0,0,0.0,0,0,0.0,1500,0.0,0.0,0,0.0,1500,0,0.0,0,0.0,1500.0,0,0,0.0,1500.0,0,0.0,1500.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,20,0,0,0,0.0,1295,1160,135,5358.0,1604,130,1200,1,123,150,273,1299,2002,480,768,0,100,96,132,426,2307,305,1,114,55,0,135,부채 상환,은행 예금,안전성,모르겠다,예
16524,41000.0,39000.0,31000.0,1000,30000.0,0,0,0.0,0,0.0,31000.0,0,0.0,0,0,30000.0,0,0.0,1000.0,0,1000,30000.0,0.0,0,31000.0,0.0,8000.0,0,0.0,0,0,0,0,8000,8000.0,0,0,0,0,0.0,0,0,0,8000,0.0,8000,0,0,0,0,2000.0,4260,3000,1260,144920.0,25599,22705,0,2894,0,0,0,18437,8550,2400,500,2500,100,500,250,2300,15712,7162,3597,1445,800,60,1260,저축과 금융자산 투자,주식(직접투자),수익성,변화 없을 것이다,예
16526,1550.0,1550.0,1400.0,0,0.0,0,0,0.0,1400,0.0,1400.0,0,0.0,0,0,0.0,0,1400.0,0.0,0,1400,0.0,0.0,0,1400.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,150,0,0,0.0,930,900,30,33862.0,4397,4250,34,38,75,0,75,3626,1990,600,230,0,100,80,40,940,2761,771,102,359,130,150,30,저축과 금융자산 투자,은행 예금,안전성,하락할 것이다,예
16530,12622.0,12622.0,10775.0,0,0.0,0,0,8675.0,2100,0.0,10775.0,0,0.0,0,0,0.0,0,10775.0,0.0,0,4600,6175.0,0.0,0,10775.0,0.0,1340.0,0,1340.0,0,0,0,0,0,1340.0,0,0,0,0,0.0,1340,0,0,0,1340.0,0,221,286,0,0,0.0,2007,1376,631,30564.0,5182,1560,3600,22,0,0,0,4066,3462,1240,210,200,200,360,264,988,4578,1116,175,260,50,0,631,부동산 구입,은행 예금,안전성,하락할 것이다,예
16531,10900.0,10900.0,10900.0,10900,0.0,0,0,0.0,0,0.0,10900.0,0,0.0,0,0,0.0,0,10900.0,0.0,0,10900,0.0,0.0,0,10900.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0.0,1358,1100,258,68880.0,3113,2623,474,16,0,0,0,2255,2160,246,180,0,100,70,86,1478,3018,858,121,309,120,50,258,부동산 구입,주식(직접투자),수익성,상승할 것이다,예
16533,10186.0,10186.0,8910.0,8910,0.0,0,0,0.0,0,0.0,8910.0,0,0.0,0,0,0.0,0,8910.0,0.0,0,8910,0.0,0.0,0,8910.0,0.0,0.0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,1276,0,0,0.0,714,614,100,3664.0,5004,4951,0,27,26,0,26,3976,3084,1200,300,0,60,324,180,1020,4112,1028,355,573,0,0,100,저축과 금융자산 투자,은행 예금,안전성,모르겠다,예
